Gene,Half_life
YLR184W,81.70274410278729
YLR205C,75.91537559935296
YLR216C,4.5509595290179476e+20
YLR237W,66.94569187796027
YLR245C,238.77366143201152
YLR251W,81.74139149333396
YLR252W,161.31609734796444
YLR258W,2.6494140581058445e+19
YLR260W,66.98649141292431
YLR267W,116.15770325641667
YLR270W,5.549607098483988e+20
YLR271W,197.4394515480119
YLR281C,71.11480899373079
YLR282C,393.62769677101954
YLR301W,1588556567481973.8
YLR303W,4554525975897583.0
YLR304C,1.2858328237989876e+19
YLR308W,87.45545280447884
YLR329W,1054871971272429.1
YLR341W,2471.772995151703
YLR347C,147.52528417604913
YLR364W,4.6546936240094726e+17
YLR366W,3.6380266624234344e+16
YLR416C,10832884498266.172
YLR445W,5.448768520312692e+17
YLR454W,64.74251520998637
YML032C-A,95.59492167597475
YML045W,91.56981924412733
YML048W-A,164.41029778140407
YML054C,2.4399071699866153e+18
YML070W,86.27453881980745
YML078W,160.2899972762197
YML089C,155.5615992260744
YML107C,83.31373403164426
YML116W,113.26826557155748
YML117W-A,585.9295645258832
YML125C,71.78600991746491
YMR001C,65.18872041143388
YMR010W,6.352383719489124e+17
YMR020W,81.23176173975126
YMR027W,309.735566471213
YMR028W,1.2529084282875156e+21
YMR036C,101.17830432073877
YMR040W,79.44329080891448
YMR041C,63.30104189443972
YMR081C,64.28137348767848
YMR082C,394.21318745909355
YMR092C,106.19925098521831
YMR101C,5548218158666583.0
YMR103C,1.1899217436740358e+16
YMR104C,4204625121029078.0
YMR105C,28042.665233612068
YMR107W,3.661095345509768e+16
YMR110C,113.03274352262484
YMR155W,140.80977466955025
YMR169C,202327466240622.7
YMR173W,6.735838097866217e+16
YMR173W-A,93.3608310121614
YMR174C,3647605471267.787
YMR180C,74.87895141010102
YMR191W,305.9044759829993
YMR204C,6463862285887.803
YMR206W,94.61284242316262
YMR210W,610.1225335847288
YMR211W,3.8267814506218685e+18
YMR226C,74.50758304976753
YMR232W,303.11471362544063
YMR240C,82.54532924491922
YMR244W,92.7845963555384
YMR250W,70.6046095188041
YMR251W,392.37918142561625
YMR251W-A,4.7750819110861685e+19
YMR252C,64.02732946382409
YMR253C,18559527980168.312
YMR257C,374.15652100166784
YMR258C,353.81913101064424
YMR261C,121.58616605063351
YMR278W,78.00413277853664
YMR279C,3942.858822157712
YMR280C,1.2261115026592796e+18
YMR290W-A,352.95589479522374
YMR297W,99.20703333915186
YMR303C,123.7962861175307
YMR315W,64.5085951119124
YMR323W,2021.2731660264692
YMR325W,75.22793032432504
YNL008C,31413.324903375953
YNL009W,114.60657316536557
YNL011C,122.28542978004701
YNL013C,33066.134802047614
YNL015W,6831513888272027.0
YNL017C,178.0698092652541
YNL024C,127.99826155404799
YNL028W,65.99299800101494
YNL036W,2.6542313397053028e+16
YNL055C,232453495221187.22
YNL086W,464.9461711497492
YNL093W,101.77944409157618
YNL144C,93.3050286891212
YNL156C,103.69475369716508
YNL160W,123.47283220110569
YNL173C,1.6684007366450495e+19
YNL182C,6.374622010987148e+16
YNL189W,65.25356363157321
YNL191W,276.3904512888059
YNL196C,2.5204255961813847e+18
YNL208W,164.07592389729388
YNL239W,87.67087136415672
YNL274C,55036006937069.38
YNL275W,198340933018956.12
YNL286W,7.149661829286248e+18
YNL305C,3854655511373160.5
YNL324W,254947222432142.2
YNR019W,78.44961395819846
YNR050C,6.008521004165486e+17
YNR064C,283058232528.6237
YNR068C,2.492672883155378e+18
YNR069C,75.43718474806475
YOL024W,294.2876694132508
YOL029C,88.97637317602874
YOL033W,99.52349638641022
YOL035C,279.0429900621661
YOL037C,217.4857908312438
YOL047C,116.8975704590492
YOL048C,50803222535527.27
YOL052C-A,4.4212853546937303e+18
YOL053W,76.43137471790872
YOL055C,151.87991547509301
YOL083W,132.68771524610017
YOL084W,91.37676150035212
YOL101C,89.19005395279683
YOL116W,71.18296632567406
YOL131W,101.98556451575246
YOL150C,131.8390600202829
YOL152W,261.38276247289684
YOL153C,13711982428814.254
YOL160W,82204132935914.78
YOR010C,121.07634205394731
YOR018W,98.22772305179181
YOR022C,112.61551652346263
YOR024W,104.69300305855333
YOR027W,264018065090.8548
YOR028C,5878330552648676.0
YOR029W,96.62648091755199
YOR032C,7610010653522721.0
YOR050C,5.5275885883387096e+16
YOR052C,736.0233949504678
YOR072W,8.456868147798008e+17
YOR076C,112.17492516779113
YOR096W,64.86985256746252
YOR100C,54469886951097.2
YOR120W,1.6096928464258822e+16
YOR128C,87.90384868796119
YOR129C,73.77054048057005
YOR160W,219.4329740011276
YOR170W,996.9618071395726
YOR176W,915.1683470460373
YOR177C,78.92918649141805
YOR178C,6.002654228498708e+16
YOR183W,75.30125932309402
YOR186W,66.26998186652733
YOR198C,4121071788424.7427
YOR268C,26503777982.341362
YOR273C,65.7315797511006
YOR296W,76.43141591028603
YOR297C,141.97148096550876
YOR300W,3.1820385645874575e+18
YOR315W,119.11067378474173
YOR318C,64.54332415622564
YOR344C,7.615736284480045e+17
YOR347C,68.47324178885135
YOR348C,4.736661239631755e+20
YOR351C,197.6305006174395
YOR364W,229139683323042.4
YOR365C,133.8848585294368
YOR366W,441501103505624.75
YOR376W,1.108893732883598e+18
YOR379C,73.78538090527934
YOR386W,135293369730676.42
YOR388C,3771.02372230032
YOR393W,126.78163642861213
YPL006W,94.12731444817777
YPL025C,76.74258010667708
YPL027W,82.0593463445569
YPL033C,63.405769437847674
YPL037C,83.45855731524456
YPL054W,143.90396904773186
YPL058C,94.41574161463323
YPL067C,900878634502312.2
YPL071C,1.2212538454611628e+16
YPL092W,862.1861227065198
YPL097W,351.77280337138376
YPL099C,63.70455304727483
YPL106C,9.130899156310885e+16
YPL113C,191.66869553805202
YPL114W,75.00553208025977
YPL119C,6.148898464789035e+18
YPL121C,79.6033390015331
YPL162C,154.44332505590057
YPL166W,11014738780324.652
YPL184C,81.33929254394994
YPL200W,2.1641957213595427e+19
YPL201C,115.86587454187325
YPL225W,95.30900393673731
YPL257W,2.4684199995063534e+21
YPL265W,442342120122447.56
YPL275W,9334647460042044.0
YPL281C,67.50446517316229
YPR006C,63503328766672.92
YPR007C,177631349848156.7
YPR015C,2889478029843222.5
YPR026W,1.7282415726391338e+17
YPR042C,73.71095500326987
YPR066W,65.96639649793751
YPR077C,48253905097918.75
YPR146C,1215.8545438692831
YPR150W,214.95884772342987
YPR151C,1.2387983358795946e+16
YPR152C,105.4509301355236
YPR153W,36725369617258.95
YPR154W,658.644302065506
YPR156C,394.5692572632153
YPR157W,6.502329222184851e+18
YPR160W,9.744729108079132e+17
YPR184W,7791942424330617.0
YPR191W,65.03510930041561
YPR193C,127.53425768897264
YPR200C,254.31360049436816
